id,Price
1079,16274.265
1080,3642.65
1081,46849.02
1082,5236.8
1083,5463.685
1084,12632.02
1085,5301.885
1086,6869.475
1087,10437.74
1088,6639.955
1089,14281.965
1090,6043.04
1091,6404.765
1092,11465.24
1093,5324.375
1094,6085.41
1095,8764.87
1096,53156.755
1097,64531.16
1098,4827.605
1099,4548.63
1100,44762.185
1101,2774.455
1102,14077.655
1103,3369.155
1104,60563.34
1105,2612.57
1106,7624.995
1107,5094.385
1108,7159.605
1109,57724.365
1110,2343.13
1111,12466.58
1112,54623.69
1113,6253.195
1114,52408.265
1115,12081.485
1116,4110.745
1117,60854.94
1118,44757.435
1119,5987.06
1120,3842.78
1121,3788.27
1122,1878.135
1123,5220.54
1124,4810.305
1125,51568.085
1126,6581.805
1127,4730.595
1128,48757.11
1129,5554.875
1130,4970.06
1131,11475.895
1132,6212.28
1133,69650.63
1134,5925.0
1135,5192.235
1136,5022.705
1137,5499.025
1138,28144.36
1139,5867.745
1140,3102.91
1141,4922.795
1142,6095.685
1143,2349.42
1144,6612.825
1145,44873.025
1146,60538.36
1147,12841.465
1148,41146.79
1149,7893.93
1150,2904.725
1151,4466.655
1152,12770.895
1153,4254.73
1154,8069.355
1155,14063.47
1156,6460.31
1157,5025.09
1158,47935.425
1159,5548.77
1160,2856.075
1161,5796.28
1162,5718.42
1163,5917.615
1164,77374.06
1165,5117.245
1166,50345.825
1167,6740.32
1168,4686.185
1169,12744.8
1170,4148.84
1171,5722.335
1172,34635.285
1173,2883.855
1174,6971.285
1175,2765.26
1176,4268.02
1177,2123.25
1178,4504.495
1179,13317.83875
1180,4470.765
1181,4800.935
1182,6110.655
1183,40541.515
1184,59336.795
1185,18015.46
1186,6166.34
1187,54182.74
1188,2759.2
1189,6027.565
1190,14505.295
1191,68171.4
1192,56074.565
1193,16910.629999999997
1194,4762.655
1195,2165.92
1196,12019.01
1197,73234.27
1198,13388.0775
1199,5439.22
1200,5964.965
1201,11858.575
1202,22010.04
1203,5784.265
1204,50573.68
1205,5953.475
1206,14136.42
1207,4549.575
1208,5498.35
1209,8396.775
1210,5666.72
1211,57810.23
1212,55389.12
1213,3843.34
1214,5043.89
1215,4349.945
1216,17430.675
1217,3322.795
1218,2852.6
1219,59998.82
1220,28410.335
1221,71978.76
1222,3892.875
1223,3809.375
1224,48413.505
1225,53095.555
1226,4759.73
1227,5681.07
1228,4490.32
1229,10669.245
1230,47562.415
1231,4521.69
1232,5282.41
1233,4193.855
1234,5764.67
1235,60456.1
1236,4501.17
1237,62718.185
1238,4229.03
1239,8627.095
1240,11450.04
1241,51707.0
1242,6413.535
1243,58109.31
1244,5690.87
1245,6169.3
1246,5951.4
1247,5211.31
1248,4880.23
1249,6208.355
1250,6900.785
1251,4538.94
1252,57535.145
1253,58566.45
1254,2346.055
1255,3620.78
1256,54979.1
1257,5659.56
1258,5221.145
1259,5551.465
1260,11924.025
1261,3673.59
1262,8346.02
1263,12450.368
1264,40121.03
1265,4028.49
1266,34317.06
1267,5291.37
1268,6960.42
1269,7304.365
1270,61979.585
1271,7270.17
1272,5262.38
1273,17701.453
1274,10731.065
1275,6358.915
1276,4378.335
1277,79830.86
1278,9006.0
1279,12462.43
1280,72757.98
1281,23952.9
1282,58106.89
1283,4488.46
1284,5433.325
1285,3778.47
1286,57617.53
1287,6412.8
1288,76598.865
1289,5228.895
1290,9723.21
1291,6064.045
1292,52587.7
1293,8992.9
1294,10870.07
1295,4632.09
1296,51345.07
1297,4270.4
1298,10907.525
1299,11992.35
1300,9561.19
1301,5499.34
1302,53871.83
1303,2346.15
1304,4017.685
1305,6704.96
1306,4499.48
1307,4255.325
1308,6202.48
1309,53249.305
1310,78458.74
1311,5934.86
1312,13507.885
1313,50209.245
1314,41760.385
1315,10718.065
1316,12984.84
1317,5424.79
1318,5723.55
1319,2265.355
1320,20964.575
1321,5987.055
1322,7670.725
1323,2124.0
1324,6283.065
1325,51632.74
1326,3102.795
1327,6152.15
1328,68169.615
1329,4140.01
1330,6540.0
1331,7698.515
1332,11030.05
1333,1955.465
1334,12424.665
1335,9385.905
1336,6828.935
1337,41298.245
1338,7256.495
1339,5320.265
1340,7403.73
1341,9565.385
1342,2345.295
1343,2428.31
1344,7811.185
1345,2169.415
1346,66936.455
1347,4745.53
1348,45973.16
1349,5540.09
1350,6264.585
1351,11362.785
1352,10339.64
1353,10957.335
1354,4364.04
1355,7994.26
1356,49219.585
1357,28390.835
1358,10487.965
1359,8523.925
1360,12522.22
1361,4398.1
1362,46003.235
1363,8127.275
1364,5611.24
1365,44448.93
1366,66228.46
1367,11438.4
1368,7205.515
1369,52301.76
1370,59466.5
1371,4814.75
1372,20758.1
1373,6508.075
1374,45884.84
1375,4601.475
1376,9888.8
1377,5123.925
1378,4116.36
1379,4569.33
1380,54684.0
1381,4603.985
1382,72075.365
1383,51600.245
1384,41371.655
1385,5425.875
1386,4314.27
1387,2206.325
1388,5896.965
1389,57892.575
1390,5625.67
1391,43427.915
1392,2167.965
1393,50042.055
1394,51933.605
1395,2628.79
1396,4950.02
1397,6791.92
1398,54608.0
1399,36491.605
1400,68810.485
1401,11493.965
1402,56728.945
1403,6519.935
1404,2413.445
1405,32812.665
1406,9158.51
1407,76514.03
1408,11073.011666666665
1409,4007.65
1410,45693.0
1411,8769.18
1412,6650.85
1413,65999.16
1414,12694.48
1415,57124.335
1416,5723.515
1417,6085.65
1418,2150.0
1419,4973.09
1420,4715.34
1421,53482.08
1422,4291.035
1423,39456.595
1424,5953.2
1425,49762.56
1426,4503.58
1427,8042.46
1428,44444.425
1429,2830.18
1430,3376.46
1431,43764.01
1432,58765.655
1433,3448.575
1434,1863.815
1435,3076.925
1436,73523.42
1437,6803.885
1438,28770.915
1439,58340.315
1440,47709.87
1441,7100.925
1442,64603.58
1443,52450.15
1444,7418.935
1445,63074.28
1446,51441.49
1447,8588.24
1448,43916.095
1449,3076.13
1450,70367.59
1451,5340.09
1452,50700.39
1453,4935.87
1454,5929.225
1455,4501.51
1456,41516.22
1457,48599.58
1458,6456.79
1459,2711.405
1460,3506.11
1461,13746.835
1462,5841.955
1463,48559.7
1464,3033.575
1465,3455.765
1466,2199.215
1467,44774.04
1468,44637.46
1469,52732.92
1470,3951.225
1471,13952.42
1472,11864.895
1473,3755.8
1474,54971.465
1475,3873.76
1476,11322.855
1477,43554.275
1478,5030.395
1479,7212.035
1480,11829.685
1481,42448.4
1482,46063.545
1483,4126.295
1484,4497.58
1485,6596.635
1486,10893.535
1487,6651.98
1488,39926.12
1489,6556.265
1490,8875.38
1491,7314.355
1492,45821.505
1493,52759.905
1494,10097.665
1495,53734.285
1496,61507.99
1497,2733.92
1498,7072.03
1499,4777.065
1500,6103.98
1501,6641.995
1502,9375.9
1503,3146.54
1504,11131.835
1505,4792.52
1506,71978.76
1507,3554.32
1508,70273.34
1509,45338.84
1510,61332.81
1511,6487.46
1512,61352.67
1513,49261.88
1514,5805.69
1515,41718.21
1516,38751.515
1517,4668.965
1518,5788.59
1519,72357.91
1520,5219.465
1521,4593.935
1522,3217.275
1523,5826.15
1524,56013.305
1525,9977.005
1526,11640.165
1527,12123.155
1528,38906.37
1529,6064.19
1530,7483.435
1531,45693.0
1532,6467.96
1533,40168.86
1534,8102.715
1535,6706.47
1536,41305.155
1537,11619.335
1538,13506.105
1539,4045.09
1540,5445.19
1541,7359.745
1542,58760.09
1543,7607.105
1544,42879.78
1545,27999.75
1546,54684.0
1547,24574.11
1548,10980.08
1549,5753.515
1550,42760.58
1551,5789.39
1552,7959.295
1553,69592.285
1554,7433.26
1555,4757.03
1556,4807.86
1557,8440.695
1558,33504.535
1559,10972.81
1560,82759.51
1561,7199.035
1562,4512.345
1563,59234.235
1564,69723.405
1565,6759.975
1566,7564.875
1567,5964.75
1568,7673.57
1569,53829.47
1570,3617.48
1571,8187.905
1572,4460.0
1573,3384.18
1574,15204.315
1575,53927.685
1576,12137.22
1577,7474.215
1578,55377.0
1579,5333.015
1580,6418.17
1581,51595.0
1582,2539.82
1583,68991.6
1584,5279.85
1585,5046.33
1586,12740.79
1587,4179.605
1588,5724.28
1589,45268.905
1590,76007.53
1591,51109.39
1592,5362.705
1593,7009.65
1594,1838.505
1595,6714.63
1596,3104.505
1597,5854.215
1598,22169.92
1599,5644.84
1600,55039.125
1601,11337.76
1602,11523.665
1603,5784.195
1604,10565.245
1605,7352.24
1606,59794.775
1607,3634.23
1608,6847.11
1609,4502.395
1610,57743.385
1611,3979.675
1612,5093.62
1613,5345.235
1614,4756.74
1615,51606.705
1616,41315.84
1617,51305.32
1618,4731.185
1619,5937.65
1620,57582.425
1621,65050.36
1622,4840.59
1623,4503.23
1624,3934.365
1625,4826.145
1626,7095.68
1627,70086.215
1628,8897.065
1629,41454.44
1630,53249.305
1631,9860.86
1632,5494.21
1633,9137.2
1634,5209.695
1635,8486.055
1636,7447.14
1637,11681.795
1638,9574.925
1639,4985.705
1640,5893.365
1641,80664.53
1642,13377.24
1643,11568.665
1644,6801.685
1645,60482.345
1646,6385.89
1647,61400.78
1648,43881.68
1649,6302.96
1650,14000.555
1651,55855.535
1652,11199.675
1653,55995.645
1654,2355.18
1655,16548.905
1656,5841.235
1657,5977.36
1658,55974.415
1659,4403.335
1660,6316.375
1661,52526.205
1662,5505.985
1663,5493.2
1664,55963.56
1665,5337.38
1666,2312.155
1667,10928.69
1668,7471.085
1669,4487.12
1670,50799.58
1671,56554.455
1672,5211.725
1673,4234.9
1674,13215.235
1675,32923.0
1676,60853.575
1677,1809.405
1678,56835.245
1679,5362.225
1680,59313.935
1681,5089.23
1682,55977.915
1683,5909.64
1684,4466.195
1685,3187.06
1686,2345.5
1687,3344.09
1688,6159.385
1689,1716.41
1690,1655.715
1691,5010.74
1692,5427.905
1693,4985.2
1694,56700.64
1695,2410.79
1696,3526.39
1697,6386.925
1698,3895.48
1699,55713.665
1700,6699.16
1701,5434.66
1702,5806.24
1703,5424.07
1704,2794.005
1705,10179.875
1706,5801.655
1707,5233.23
1708,4502.955
1709,7918.41
1710,4746.64
1711,7153.91
1712,13478.665
1713,5702.85
1714,5786.67
1715,44797.285
1716,4711.48
1717,4408.71
1718,9032.7
1719,2276.005
1720,54608.0
1721,22203.7
1722,6054.805
1723,5971.685
1724,7850.92
1725,69722.07
1726,51669.605
1727,6147.505
1728,56369.145
1729,5014.45
1730,4475.135
1731,59517.475
1732,5713.875
1733,20462.245
1734,6652.805
1735,5930.59
1736,38251.22
1737,49965.33
1738,12616.165
1739,2904.535
1740,4150.315
1741,5988.555
1742,1616.205
1743,2037.34
1744,4725.895
1745,5890.415
1746,2487.665
1747,12409.505
1748,4641.295
1749,51603.08
1750,5969.02
1751,56484.23
1752,10488.54
1753,4775.325
1754,69903.76
1755,6145.735
1756,37539.54
1757,50782.495
1758,9195.39
1759,62408.85
1760,26164.895
1761,58138.77
1762,8818.075
1763,5305.715
1764,2124.0
1765,6986.2
1766,1333.355
1767,4675.625
1768,5684.835
1769,9875.295
1770,6319.27
1771,6279.42
1772,12831.03
1773,56497.19
1774,3725.41
1775,58794.955
1776,5953.585
1777,4834.6
1778,7678.425
1779,1197.79
1780,56853.58
1781,10807.63
1782,4555.38
1783,74389.08
1784,4297.82
1785,41319.725
1786,6239.615
1787,7031.25
1788,11990.895
1789,6447.305
1790,2389.57
1791,4129.4
1792,14119.36
1793,3993.105
1794,8509.125
1795,10021.7
1796,6132.515
1797,6082.33
1798,67191.41
1799,1852.925
1800,4680.6
1801,4653.245
1802,5371.25
1803,2858.22
1804,62482.855
1805,11767.88
1806,3188.555
1807,6931.5
1808,5275.325
1809,6675.885
1810,69378.515
1811,5657.56
1812,4826.735
1813,80667.66
1814,6403.725
1815,8099.885
1816,5426.355
1817,65297.86
1818,4043.0
1819,1940.965
1820,5224.62
1821,9070.22
1822,52221.38
1823,24955.22
1824,7858.74
1825,11246.685
1826,6861.8
1827,13966.94
1828,54614.87
1829,17153.505
1830,6097.2
1831,22158.04
1832,39696.86
1833,4257.405
1834,3969.43
1835,28113.195
1836,2507.0
1837,6084.58
1838,5118.64
1839,12180.97
1840,71335.38
1841,4509.475
1842,51559.17
1843,58700.475
1844,14070.915
1845,15875.485
1846,6043.635
1847,5325.955
1848,5965.035
1849,7295.62
1850,6549.84
1851,10591.595
1852,6229.03
1853,4349.55
1854,11312.61
1855,6180.445
1856,5747.57
1857,56164.76
1858,10312.345
1859,5676.37
1860,7521.6
1861,5386.35
1862,53317.985
1863,4112.58
1864,2983.495
1865,63514.135
1866,15440.895
1867,5284.955
1868,5138.6
1869,4217.555
1870,7007.625
